output,grid_path
AN,"['JEADDBBB', 'JEBCCCCB', 'JEBCCACD', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACA', 'JEBCCACC']"
AN,"['JEBCCCAB', 'JEBCCCCB', 'JEADDBBB', 'JEBCCACA', 'JEBCCACD', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACC']"
AN,"['JEBCCACC', 'JEBCCACD', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCACA', 'JEBCCAAC', 'JEADDBBB']"
AN,"['JEBCCACD', 'JEBCCCAD', 'JEBCCAAC', 'JEADDBBB', 'JEBCCCCB', 'JEBCCACA', 'JEBCCACC', 'JEBCCCAB']"
AN,"['JEBCCACC', 'JEADDBBB', 'JEBCCCCB', 'JEBCCACA', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACD']"
AN,"['JEBCCACC', 'JEBCCACA', 'JEBCCCCB', 'JEADDBBB', 'JEBCCCAD', 'JEBCCACD', 'JEBCCAAC', 'JEBCCCAB']"
AN,"['JEADDBBB', 'JEBCCCCB', 'JEBCCACC', 'JEBCCACA', 'JEBCCCAB', 'JEBCCACD', 'JEBCCCAD', 'JEBCCAAC']"
AN,"['JEBCCCAB', 'JEBCCCAD', 'JEADDBBB', 'JEBCCACC', 'JEBCCACD', 'JEBCCAAC', 'JEBCCACA', 'JEBCCCCB']"
AN,"['JEADDBBB', 'JEBCCACD', 'JEBCCACC', 'JEBCCACA', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCCCB']"
AN,"['JEBCCCCB', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCACC', 'JEBCCACA', 'JEBCCACD', 'JEADDBBB']"
AN,"['JEBCCAAC', 'JEADDBBB', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCACA', 'JEBCCACD', 'JEBCCCCB', 'JEBCCACC']"
AN,"['JEBCCACC', 'JEBCCACD', 'JEBCCCAD', 'JEBCCAAC', 'JEADDBBB', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCACA']"
AN,"['JEBCCACA', 'JEBCCACC', 'JEADDBBB', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACD']"
AN,"['JEBCCCAD', 'JEBCCACD', 'JEBCCAAC', 'JEBCCCAB', 'JEBCCACC', 'JEBCCCCB', 'JEADDBBB', 'JEBCCACA']"
AN,"['JEBCCCCB', 'JEBCCAAC', 'JEBCCACA', 'JEADDBBB', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCACD', 'JEBCCACC']"
AN,"['JEBCCCAD', 'JEADDBBB', 'JEBCCACC', 'JEBCCCCB', 'JEBCCAAC', 'JEBCCACA', 'JEBCCACD', 'JEBCCCAB']"
AN,"['JEBCCCAD', 'JEBCCACA', 'JEADDBBB', 'JEBCCAAC', 'JEBCCACD', 'JEBCCCCB', 'JEBCCACC', 'JEBCCCAB']"
AN,"['JEADDBBB', 'JEBCCCCB', 'JEBCCACC', 'JEBCCAAC', 'JEBCCCAB', 'JEBCCACD', 'JEBCCACA', 'JEBCCCAD']"
AN,"['JEBCCAAC', 'JEBCCACD', 'JEBCCCAB', 'JEBCCCAD', 'JEADDBBB', 'JEBCCACC', 'JEBCCCCB', 'JEBCCACA']"
AN,"['JEBCCACC', 'JEBCCCAD', 'JEBCCACA', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCACD', 'JEADDBBB']"
AN,"['JEBCCACC', 'JEBCCACA', 'JEBCCAAC', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCCCB', 'JEADDBBB', 'JEBCCACD']"
AN,"['JEBCCAAC', 'JEBCCACA', 'JEBCCCAB', 'JEBCCACC', 'JEBCCCAD', 'JEADDBBB', 'JEBCCACD', 'JEBCCCCB']"
AN,"['JEBCCACD', 'JEBCCAAC', 'JEBCCACA', 'JEBCCCAD', 'JEBCCACC', 'JEBCCCAB', 'JEADDBBB', 'JEBCCCCB']"
AN,"['JEBCCCAB', 'JEADDBBB', 'JEBCCCCB', 'JEBCCACD', 'JEBCCAAC', 'JEBCCACA', 'JEBCCCAD', 'JEBCCACC']"
AN,"['JEBCCAAC', 'JEBCCACC', 'JEBCCCAB', 'JEBCCCCB', 'JEADDBBB', 'JEBCCCAD', 'JEBCCACD', 'JEBCCACA']"
AN,"['JEBCCACA', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACD', 'JEBCCACC', 'JEBCCCCB', 'JEBCCCAB', 'JEADDBBB']"
AN,"['JEBCCCAB', 'JEBCCACD', 'JEADDBBB', 'JEBCCACC', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCCCB', 'JEBCCACA']"
AN,"['JEBCCCCB', 'JEBCCCAB', 'JEBCCACC', 'JEADDBBB', 'JEBCCACD', 'JEBCCACA', 'JEBCCCAD', 'JEBCCAAC']"
AN,"['JEBCCAAC', 'JEBCCCAB', 'JEBCCACA', 'JEBCCACC', 'JEBCCCCB', 'JEBCCCAD', 'JEADDBBB', 'JEBCCACD']"
AN,"['JEADDBBB', 'JEBCCACD', 'JEBCCACA', 'JEBCCAAC', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCACC', 'JEBCCCAB']"
AN,"['JEBCCCAD', 'JEBCCCAB', 'JEBCCACA', 'JEBCCACC', 'JEBCCAAC', 'JEBCCACD', 'JEADDBBB', 'JEBCCCCB']"
AN,"['JEBCCACD', 'JEBCCCCB', 'JEBCCACC', 'JEBCCCAB', 'JEBCCACA', 'JEBCCAAC', 'JEADDBBB', 'JEBCCCAD']"
AN,"['JEBCCACD', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCAAC', 'JEADDBBB', 'JEBCCACA', 'JEBCCACC', 'JEBCCCAD']"
AN,"['JEBCCCAD', 'JEADDBBB', 'JEBCCACA', 'JEBCCCCB', 'JEBCCAAC', 'JEBCCACD', 'JEBCCCAB', 'JEBCCACC']"
AN,"['JEBCCCAB', 'JEBCCACD', 'JEBCCAAC', 'JEBCCACA', 'JEBCCACC', 'JEBCCCAD', 'JEADDBBB', 'JEBCCCCB']"
AN,"['JEBCCACD', 'JEBCCACA', 'JEBCCCAD', 'JEADDBBB', 'JEBCCACC', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCAAC']"
AN,"['JEBCCACC', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCACD', 'JEBCCACA', 'JEBCCCAD', 'JEADDBBB', 'JEBCCAAC']"
AN,"['JEBCCCAD', 'JEBCCACA', 'JEBCCACC', 'JEBCCACD', 'JEADDBBB', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCAAC']"
AN,"['JEBCCCAB', 'JEBCCACC', 'JEBCCACD', 'JEBCCACA', 'JEBCCCCB', 'JEADDBBB', 'JEBCCCAD', 'JEBCCAAC']"
AN,"['JEBCCCCB', 'JEBCCCAD', 'JEADDBBB', 'JEBCCACA', 'JEBCCAAC', 'JEBCCACD', 'JEBCCACC', 'JEBCCCAB']"
AN,"['JEBCCACC', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCCCB', 'JEADDBBB', 'JEBCCACA', 'JEBCCACD']"
AN,"['JEBCCCAD', 'JEBCCACC', 'JEBCCACD', 'JEADDBBB', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCACA']"
AN,"['JEBCCAAC', 'JEBCCACA', 'JEBCCACD', 'JEADDBBB', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCACC', 'JEBCCCCB']"
AN,"['JEBCCACC', 'JEBCCACD', 'JEADDBBB', 'JEBCCACA', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCCCB']"
AN,"['JEBCCCAB', 'JEBCCACC', 'JEBCCACA', 'JEBCCCCB', 'JEBCCACD', 'JEBCCCAD', 'JEBCCAAC', 'JEADDBBB']"
AN,"['JEBCCACD', 'JEBCCAAC', 'JEBCCCAB', 'JEBCCACA', 'JEADDBBB', 'JEBCCACC', 'JEBCCCCB', 'JEBCCCAD']"
AN,"['JEBCCAAC', 'JEBCCACA', 'JEBCCACD', 'JEBCCCCB', 'JEADDBBB', 'JEBCCACC', 'JEBCCCAD', 'JEBCCCAB']"
AN,"['JEBCCCCB', 'JEBCCACC', 'JEBCCAAC', 'JEBCCCAD', 'JEADDBBB', 'JEBCCACA', 'JEBCCCAB', 'JEBCCACD']"
AN,"['JEBCCCAD', 'JEBCCCAB', 'JEBCCCCB', 'JEADDBBB', 'JEBCCAAC', 'JEBCCACC', 'JEBCCACD', 'JEBCCACA']"
AN,"['JEBCCACD', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCACA', 'JEADDBBB', 'JEBCCCCB', 'JEBCCACC', 'JEBCCAAC']"
AN,"['JEADDBBB', 'JEBCCCAD', 'JEBCCACC', 'JEBCCACA', 'JEBCCACD', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCCCB']"
AN,"['JEBCCACD', 'JEBCCCAD', 'JEBCCCCB', 'JEBCCAAC', 'JEBCCACA', 'JEADDBBB', 'JEBCCCAB', 'JEBCCACC']"
AN,"['JEBCCACD', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCACC', 'JEBCCCCB', 'JEBCCCAD', 'JEADDBBB', 'JEBCCACA']"
AN,"['JEBCCCCB', 'JEBCCACC', 'JEADDBBB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCCAB', 'JEBCCACD', 'JEBCCACA']"
AN,"['JEBCCCCB', 'JEBCCCAB', 'JEBCCACA', 'JEBCCACC', 'JEADDBBB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACD']"
AN,"['JEBCCCAB', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCACD', 'JEBCCAAC', 'JEADDBBB', 'JEBCCACC', 'JEBCCACA']"
AN,"['JEBCCCAD', 'JEBCCACC', 'JEBCCAAC', 'JEBCCACA', 'JEBCCCCB', 'JEBCCCAB', 'JEADDBBB', 'JEBCCACD']"
AN,"['JEADDBBB', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACA', 'JEBCCACC', 'JEBCCACD']"
AN,"['JEBCCAAC', 'JEBCCCAD', 'JEBCCACC', 'JEBCCCCB', 'JEBCCACA', 'JEBCCACD', 'JEADDBBB', 'JEBCCCAB']"
AN,"['JEBCCACA', 'JEBCCAAC', 'JEBCCACD', 'JEADDBBB', 'JEBCCACC', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCCCB']"
AN,"['JEBCCCCB', 'JEBCCAAC', 'JEBCCACD', 'JEBCCCAD', 'JEBCCACC', 'JEADDBBB', 'JEBCCCAB', 'JEBCCACA']"
AN,"['JEBCCCCB', 'JEBCCCAD', 'JEADDBBB', 'JEBCCAAC', 'JEBCCACD', 'JEBCCACA', 'JEBCCACC', 'JEBCCCAB']"
AN,"['JEBCCCCB', 'JEADDBBB', 'JEBCCACA', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCACD', 'JEBCCACC', 'JEBCCAAC']"
AN,"['JEBCCACA', 'JEBCCACC', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCACD', 'JEBCCAAC', 'JEBCCCCB', 'JEADDBBB']"
AN,"['JEBCCACC', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCAAC', 'JEADDBBB', 'JEBCCACD', 'JEBCCACA', 'JEBCCCCB']"
AN,"['JEBCCCAB', 'JEBCCAAC', 'JEADDBBB', 'JEBCCACC', 'JEBCCACA', 'JEBCCCAD', 'JEBCCACD', 'JEBCCCCB']"
AN,"['JEBCCCCB', 'JEBCCCAB', 'JEBCCACA', 'JEBCCAAC', 'JEBCCACD', 'JEBCCACC', 'JEADDBBB', 'JEBCCCAD']"
AN,"['JEADDBBB', 'JEBCCCAD', 'JEBCCACD', 'JEBCCAAC', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCACC', 'JEBCCACA']"
AN,"['JEADDBBB', 'JEBCCCCB', 'JEBCCACD', 'JEBCCACC', 'JEBCCCAD', 'JEBCCACA', 'JEBCCCAB', 'JEBCCAAC']"
AN,"['JEBCCACA', 'JEBCCACD', 'JEBCCCAD', 'JEBCCCCB', 'JEADDBBB', 'JEBCCACC', 'JEBCCCAB', 'JEBCCAAC']"
AN,"['JEBCCCAD', 'JEBCCACC', 'JEBCCACD', 'JEBCCACA', 'JEBCCCCB', 'JEADDBBB', 'JEBCCAAC', 'JEBCCCAB']"
AN,"['JEBCCACA', 'JEBCCACD', 'JEBCCACC', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCCAD', 'JEADDBBB', 'JEBCCAAC']"
AN,"['JEBCCCCB', 'JEBCCACC', 'JEBCCCAB', 'JEBCCACD', 'JEADDBBB', 'JEBCCAAC', 'JEBCCACA', 'JEBCCCAD']"
AN,"['JEBCCAAC', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCACC', 'JEBCCACA', 'JEBCCACD', 'JEBCCCAB', 'JEADDBBB']"
AN,"['JEBCCACA', 'JEBCCCAD', 'JEBCCACD', 'JEBCCCAB', 'JEADDBBB', 'JEBCCACC', 'JEBCCCCB', 'JEBCCAAC']"
AN,"['JEADDBBB', 'JEBCCCAD', 'JEBCCACD', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCACA', 'JEBCCACC', 'JEBCCCCB']"
AN,"['JEADDBBB', 'JEBCCACA', 'JEBCCACC', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCACD', 'JEBCCAAC', 'JEBCCCCB']"
AN,"['JEBCCACD', 'JEBCCCAB', 'JEBCCACA', 'JEBCCAAC', 'JEBCCCCB', 'JEADDBBB', 'JEBCCACC', 'JEBCCCAD']"
AN,"['JEBCCAAC', 'JEBCCACA', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCACD', 'JEBCCACC', 'JEBCCCAB', 'JEADDBBB']"
AN,"['JEBCCACC', 'JEBCCCAD', 'JEBCCACD', 'JEBCCACA', 'JEBCCAAC', 'JEBCCCAB', 'JEADDBBB', 'JEBCCCCB']"
AN,"['JEADDBBB', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCACD', 'JEBCCCCB', 'JEBCCACC', 'JEBCCAAC', 'JEBCCACA']"
AN,"['JEBCCCAD', 'JEADDBBB', 'JEBCCACD', 'JEBCCCAB', 'JEBCCACA', 'JEBCCCCB', 'JEBCCAAC', 'JEBCCACC']"
AN,"['JEADDBBB', 'JEBCCCAD', 'JEBCCACA', 'JEBCCACD', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCACC', 'JEBCCAAC']"
AN,"['JEBCCAAC', 'JEBCCCCB', 'JEADDBBB', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCACA', 'JEBCCACC', 'JEBCCACD']"
AN,"['JEADDBBB', 'JEBCCACC', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACA', 'JEBCCACD', 'JEBCCCCB']"
AN,"['JEBCCCCB', 'JEBCCCAB', 'JEBCCACC', 'JEBCCACA', 'JEBCCACD', 'JEBCCCAD', 'JEADDBBB', 'JEBCCAAC']"
AN,"['JEBCCCCB', 'JEBCCAAC', 'JEADDBBB', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCACD', 'JEBCCACA', 'JEBCCACC']"
AN,"['JEADDBBB', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCACA', 'JEBCCACC', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCACD']"
AN,"['JEBCCCAB', 'JEBCCCAD', 'JEBCCACA', 'JEBCCACC', 'JEBCCACD', 'JEBCCAAC', 'JEADDBBB', 'JEBCCCCB']"
AN,"['JEBCCACA', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCAAC', 'JEADDBBB', 'JEBCCACC', 'JEBCCACD', 'JEBCCCAD']"
AN,"['JEBCCCCB', 'JEBCCACA', 'JEADDBBB', 'JEBCCACC', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCACD', 'JEBCCCAD']"
AN,"['JEBCCCAB', 'JEBCCAAC', 'JEBCCACD', 'JEBCCCAD', 'JEBCCACA', 'JEADDBBB', 'JEBCCACC', 'JEBCCCCB']"
AN,"['JEBCCCAD', 'JEBCCACC', 'JEBCCCCB', 'JEBCCACA', 'JEBCCAAC', 'JEBCCCAB', 'JEBCCACD', 'JEADDBBB']"
AN,"['JEBCCACD', 'JEADDBBB', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCCCB', 'JEBCCACC', 'JEBCCACA']"
AN,"['JEADDBBB', 'JEBCCACC', 'JEBCCCCB', 'JEBCCACA', 'JEBCCCAD', 'JEBCCACD', 'JEBCCCAB', 'JEBCCAAC']"
AN,"['JEBCCCAB', 'JEBCCACD', 'JEBCCACA', 'JEBCCCAD', 'JEBCCAAC', 'JEADDBBB', 'JEBCCACC', 'JEBCCCCB']"
AN,"['JEADDBBB', 'JEBCCCAB', 'JEBCCACD', 'JEBCCCAD', 'JEBCCACC', 'JEBCCACA', 'JEBCCCCB', 'JEBCCAAC']"
AN,"['JEBCCACC', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCACD', 'JEBCCACA', 'JEADDBBB', 'JEBCCAAC']"
AN,"['JEBCCCAB', 'JEBCCACA', 'JEADDBBB', 'JEBCCCCB', 'JEBCCACD', 'JEBCCACC', 'JEBCCCAD', 'JEBCCAAC']"
AN,"['JEBCCCAB', 'JEBCCACD', 'JEBCCACA', 'JEBCCAAC', 'JEADDBBB', 'JEBCCCAD', 'JEBCCACC', 'JEBCCCCB']"
AN,"['JEBCCCAD', 'JEADDBBB', 'JEBCCACC', 'JEBCCAAC', 'JEBCCCCB', 'JEBCCACA', 'JEBCCACD', 'JEBCCCAB']"
AN,"['JEBCCCAB', 'JEBCCACC', 'JEBCCCCB', 'JEBCCACD', 'JEBCCACA', 'JEADDBBB', 'JEBCCAAC', 'JEBCCCAD']"
AN,"['JEBCCACC', 'JEBCCACD', 'JEADDBBB', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACA']"
AN,"['JEBCCAAC', 'JEBCCCAB', 'JEBCCACA', 'JEBCCACD', 'JEBCCCCB', 'JEADDBBB', 'JEBCCACC', 'JEBCCCAD']"
AN,"['JEBCCCCB', 'JEBCCAAC', 'JEBCCACD', 'JEBCCACC', 'JEADDBBB', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCACA']"
AN,"['JEBCCCAD', 'JEADDBBB', 'JEBCCCCB', 'JEBCCAAC', 'JEBCCACD', 'JEBCCACC', 'JEBCCCAB', 'JEBCCACA']"
AN,"['JEADDBBB', 'JEBCCACA', 'JEBCCCAD', 'JEBCCACC', 'JEBCCACD', 'JEBCCCCB', 'JEBCCAAC', 'JEBCCCAB']"
AN,"['JEBCCCAB', 'JEBCCACC', 'JEBCCACA', 'JEBCCAAC', 'JEADDBBB', 'JEBCCCCB', 'JEBCCACD', 'JEBCCCAD']"
AN,"['JEBCCACD', 'JEBCCCAB', 'JEADDBBB', 'JEBCCCCB', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCACC', 'JEBCCACA']"
AN,"['JEBCCAAC', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCACA', 'JEBCCACD', 'JEBCCACC', 'JEBCCCAB', 'JEADDBBB']"
AN,"['JEBCCCCB', 'JEBCCACD', 'JEBCCAAC', 'JEBCCACA', 'JEBCCACC', 'JEBCCCAB', 'JEADDBBB', 'JEBCCCAD']"
AN,"['JEBCCACC', 'JEBCCACD', 'JEBCCACA', 'JEBCCCAD', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCAAC', 'JEADDBBB']"
AN,"['JEBCCACA', 'JEBCCACC', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCCAB', 'JEADDBBB', 'JEBCCCCB', 'JEBCCACD']"
AN,"['JEBCCCCB', 'JEBCCAAC', 'JEBCCCAB', 'JEADDBBB', 'JEBCCACD', 'JEBCCACC', 'JEBCCCAD', 'JEBCCACA']"
AN,"['JEBCCAAC', 'JEBCCCCB', 'JEBCCACA', 'JEBCCCAD', 'JEBCCACD', 'JEBCCCAB', 'JEADDBBB', 'JEBCCACC']"
AN,"['JEBCCACC', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCACD', 'JEBCCAAC', 'JEADDBBB', 'JEBCCACA', 'JEBCCCAD']"
AN,"['JEBCCCAD', 'JEBCCACD', 'JEBCCACC', 'JEADDBBB', 'JEBCCAAC', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCACA']"
AN,"['JEBCCCCB', 'JEBCCACD', 'JEBCCCAD', 'JEADDBBB', 'JEBCCCAB', 'JEBCCACA', 'JEBCCAAC', 'JEBCCACC']"
AN,"['JEBCCACA', 'JEADDBBB', 'JEBCCACD', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCACC', 'JEBCCCAD', 'JEBCCCCB']"
AN,"['JEBCCACC', 'JEBCCCCB', 'JEBCCACD', 'JEBCCAAC', 'JEBCCACA', 'JEBCCCAB', 'JEBCCCAD', 'JEADDBBB']"
AN,"['JEBCCCAB', 'JEBCCACD', 'JEBCCACC', 'JEBCCCAD', 'JEADDBBB', 'JEBCCAAC', 'JEBCCCCB', 'JEBCCACA']"
AN,"['JEBCCACA', 'JEADDBBB', 'JEBCCCAB', 'JEBCCACC', 'JEBCCCCB', 'JEBCCACD', 'JEBCCAAC', 'JEBCCCAD']"
AN,"['JEBCCACA', 'JEADDBBB', 'JEBCCACD', 'JEBCCCAB', 'JEBCCACC', 'JEBCCCAD', 'JEBCCCCB', 'JEBCCAAC']"
AN,"['JEBCCACA', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCACC', 'JEBCCACD', 'JEBCCAAC', 'JEADDBBB', 'JEBCCCAD']"
AN,"['JEBCCCAB', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCACC', 'JEBCCACD', 'JEBCCACA', 'JEADDBBB', 'JEBCCCCB']"
AN,"['JEADDBBB', 'JEBCCACC', 'JEBCCACD', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCACA']"
AN,"['JEBCCCCB', 'JEBCCAAC', 'JEBCCACC', 'JEBCCACD', 'JEBCCACA', 'JEADDBBB', 'JEBCCCAD', 'JEBCCCAB']"
AN,"['JEBCCCAB', 'JEBCCACA', 'JEBCCACC', 'JEBCCACD', 'JEADDBBB', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCCCB']"
AN,"['JEBCCCCB', 'JEBCCACD', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACC', 'JEADDBBB', 'JEBCCACA']"
AN,"['JEBCCCCB', 'JEADDBBB', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCACC', 'JEBCCACA', 'JEBCCACD', 'JEBCCCAB']"
AN,"['JEBCCACD', 'JEBCCACA', 'JEBCCACC', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCAAC', 'JEADDBBB']"
AN,"['JEADDBBB', 'JEBCCACA', 'JEBCCACC', 'JEBCCCCB', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACD']"
AN,"['JEBCCACC', 'JEADDBBB', 'JEBCCAAC', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCACD', 'JEBCCCAD', 'JEBCCACA']"
AN,"['JEBCCCCB', 'JEBCCCAD', 'JEBCCACA', 'JEBCCACD', 'JEBCCCAB', 'JEADDBBB', 'JEBCCACC', 'JEBCCAAC']"
AN,"['JEBCCACA', 'JEADDBBB', 'JEBCCACD', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCAAC', 'JEBCCACC', 'JEBCCCAB']"
AN,"['JEBCCCAB', 'JEBCCACA', 'JEBCCAAC', 'JEBCCCCB', 'JEBCCACC', 'JEBCCCAD', 'JEBCCACD', 'JEADDBBB']"
AN,"['JEBCCACD', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCAAC', 'JEBCCACA', 'JEADDBBB', 'JEBCCCAD', 'JEBCCACC']"
AN,"['JEBCCCAB', 'JEADDBBB', 'JEBCCCCB', 'JEBCCCAD', 'JEBCCACC', 'JEBCCACA', 'JEBCCACD', 'JEBCCAAC']"
AN,"['JEBCCACD', 'JEADDBBB', 'JEBCCCCB', 'JEBCCAAC', 'JEBCCCAB', 'JEBCCACA', 'JEBCCCAD', 'JEBCCACC']"
AN,"['JEBCCACC', 'JEBCCACA', 'JEADDBBB', 'JEBCCCAD', 'JEBCCCCB', 'JEBCCACD', 'JEBCCAAC', 'JEBCCCAB']"
AN,"['JEBCCCAB', 'JEBCCCCB', 'JEBCCACA', 'JEBCCACD', 'JEBCCAAC', 'JEBCCACC', 'JEBCCCAD', 'JEADDBBB']"
AN,"['JEBCCCAB', 'JEBCCCCB', 'JEBCCAAC', 'JEBCCACD', 'JEBCCCAD', 'JEBCCACA', 'JEBCCACC', 'JEADDBBB']"
AN,"['JEBCCCCB', 'JEADDBBB', 'JEBCCACD', 'JEBCCACA', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCCAD', 'JEBCCACC']"
AN,"['JEBCCAAC', 'JEBCCACD', 'JEBCCACA', 'JEBCCCAB', 'JEBCCCCB', 'JEBCCACC', 'JEBCCCAD', 'JEADDBBB']"
AN,"['JEBCCACC', 'JEBCCACA', 'JEBCCAAC', 'JEBCCCAB', 'JEBCCCAD', 'JEADDBBB', 'JEBCCACD', 'JEBCCCCB']"
AN,"['JEBCCACD', 'JEBCCCCB', 'JEADDBBB', 'JEBCCCAD', 'JEBCCACA', 'JEBCCCAB', 'JEBCCAAC', 'JEBCCACC']"
AN,"['JEBCCACD', 'JEADDBBB', 'JEBCCACC', 'JEBCCAAC', 'JEBCCCAB', 'JEBCCCAD', 'JEBCCCCB', 'JEBCCACA']"
AN,['IHCBCCCD']
AN,"['JEDBCDBD', 'JFCDAAAB', 'JEDBDDCB', 'JEDBCADD', 'JFCDABDC', 'JEDAADDB', 'JEDBCDBA', 'JEDAABAD', 'JEDBCADB', 'JEDADBCA']"
AN,"['JEDBCDBD', 'JEDAADDB', 'JEDADBCA', 'JEDBCADD', 'JEDAABAD', 'JFCDABDC', 'JFCDAAAB', 'JEDBCDBA', 'JEDBDDCB', 'JEDBCADB']"
AN,"['JEDBCADD', 'JEDBCADB', 'JEDBCDBA', 'JEDAABAD', 'JEDADBCA', 'JFCDAAAB', 'JEDBCDBD', 'JEDBDDCB', 'JFCDABDC', 'JEDAADDB']"
AN,"['JEDAABAD', 'JEDBCDBA', 'JEDBCADD', 'JEDBCADB', 'JEDADBCA', 'JFCDABDC', 'JEDBDDCB', 'JEDBCDBD', 'JFCDAAAB', 'JEDAADDB']"
AN,"['JEDADBCA', 'JEDBCDBD', 'JEDBDDCB', 'JEDBCDBA', 'JEDAADDB', 'JEDAABAD', 'JEDBCADD', 'JFCDABDC', 'JFCDAAAB', 'JEDBCADB']"
AN,"['JEDBCDBD', 'JEDBCADD', 'JEDBCADB', 'JFCDAAAB', 'JEDBCDBA', 'JEDADBCA', 'JEDAADDB', 'JEDBDDCB', 'JFCDABDC', 'JEDAABAD']"
AN,"['JEDADBCA', 'JEDBDDCB', 'JEDAABAD', 'JEDBCADB', 'JEDBCDBD', 'JFCDABDC', 'JEDBCDBA', 'JFCDAAAB', 'JEDAADDB', 'JEDBCADD']"
AN,"['JFCDAAAB', 'JEDBDDCB', 'JEDBCADD', 'JEDBCDBA', 'JEDAADDB', 'JEDADBCA', 'JFCDABDC', 'JEDBCDBD', 'JEDAABAD', 'JEDBCADB']"
